timestamp,open,high,low,close,volume
2020-02-13,10331.8,10544.9,10100.0,10237.0,33923.28
2020-02-14,10236.1,10407.1,10120.0,10351.8,18686.93
2020-02-15,10351.8,10382.8,9732.8,9910.5,21667.98
2020-02-16,9910.6,10049.3,9640.0,9917.0,22404.52
2020-02-17,9916.1,9971.2,9460.0,9709.6,32558.89
2020-02-18,9710.0,10276.0,9601.0,10173.9,23721.07
2020-02-19,10175.4,10274.0,9275.0,9595.2,26558.89
2020-02-20,9594.6,9696.9,9380.0,9597.3,18830.13
2020-02-21,9597.4,9755.0,9551.8,9677.1,12679.61
2020-02-22,9677.0,9707.5,9566.2,9650.2,6310.02
2020-02-23,9650.2,10010.0,9649.0,9932.7,10499.04
2020-02-24,9932.7,9991.0,9492.8,9659.1,24080.43
2020-02-25,9658.1,9671.9,9239.7,9323.5,18502.91
2020-02-26,9321.7,9384.1,8577.1,8787.3,35042.67
2020-02-27,8788.7,8971.0,8511.1,8826.8,22092.06
2020-02-28,8826.9,8900.0,8444.1,8697.0,25940.88
2020-02-29,8696.4,8784.7,8525.0,8530.0,13031.99
2020-03-01,8530.1,8747.0,8415.0,8530.5,19334.35
2020-03-02,8530.6,8965.5,8490.0,8910.0,19089.77
2020-03-03,8910.0,8913.9,8653.1,8752.1,20495.32
2020-03-04,8752.0,8845.8,8670.0,8751.5,11896.44
2020-03-05,8750.9,9155.5,8750.9,9060.0,20319.82
2020-03-06,9059.1,9180.0,8992.0,9135.2,16540.86
2020-03-07,9135.2,9193.2,8850.0,8898.5,18055.61
2020-03-08,8897.3,8897.3,7996.0,8033.9,29333.81
2020-03-09,8034.0,8178.0,7627.3,7924.5,34349.42
2020-03-10,7924.5,8145.4,7738.0,7896.7,34486.74
2020-03-11,7896.9,7980.0,7579.1,7932.5,28837.51
2020-03-12,7932.5,7970.5,4412.4,4713.9,265078.95
2020-03-13,4703.6,5978.4,3728.8,5565.8,806246.76
2020-03-14,5562.2,5638.0,5050.0,5175.8,510642.58
2020-03-15,5176.2,5948.0,5095.3,5362.6,170325.81
2020-03-16,5361.8,5369.5,4427.1,5035.0,138064.25
2020-03-17,5035.0,5528.5,4916.4,5310.6,68769.09
2020-03-18,5309.9,5430.0,5000.0,5393.6,61358.67
2020-03-19,5393.6,6399.0,5250.5,6164.2,70301.8
2020-03-20,6163.1,6937.2,5629.9,6202.0,66533.42
2020-03-21,6202.8,6459.5,5860.0,6187.9,72925.44
2020-03-22,6188.2,6408.6,5740.0,5816.5,62036.65
2020-03-23,5815.5,6629.3,5690.0,6465.8,86404.86
2020-03-24,6465.1,6834.6,6375.8,6742.3,75768.47
2020-03-25,6741.5,6955.0,6457.0,6675.3,68910.41
2020-03-26,6676.5,6776.0,6501.0,6730.1,52682.25
2020-03-27,6731.3,6843.0,6248.0,6360.0,45252.91
2020-03-28,6359.8,6359.8,6025.0,6236.6,45115.1
2020-03-29,6236.2,6264.9,5865.0,5879.9,42256.97
2020-03-30,5879.1,6600.0,5851.0,6396.0,60074.98
2020-03-31,6398.0,6521.2,6325.0,6412.1,44198.12
2020-04-01,6412.7,6688.2,6140.0,6638.6,50880.81
2020-04-02,6638.6,7270.8,6557.0,6792.6,54062.82
2020-04-03,6793.5,7048.6,6605.2,6732.3,44793.67
2020-04-04,6731.0,7000.0,6648.4,6856.4,29680.35
2020-04-05,6856.6,6895.9,6675.2,6773.0,23292.53
2020-04-06,6772.0,7360.0,6764.0,7329.0,48125.47
2020-04-07,7329.1,7455.6,7082.5,7196.7,41820.24
2020-04-08,7196.6,7430.0,7150.0,7358.5,36325.48
2020-04-09,7358.4,7371.0,7111.9,7282.8,31235.23
2020-04-10,7284.4,7293.0,6739.0,6856.9,53454.79
2020-04-11,6856.8,6944.0,6760.0,6877.3,39983.87
2020-04-12,6877.3,7180.0,6772.0,6902.7,50912.44
2020-04-13,6902.7,6902.7,6577.0,6838.2,60656.66
2020-04-14,6836.8,6979.8,6756.1,6868.2,53552.89
2020-04-15,6868.1,6933.0,6610.0,6623.3,46515.74
2020-04-16,6623.2,7195.0,6465.0,7100.1,77362.72
2020-04-17,7100.6,7145.0,6990.0,7026.5,43996.31
2020-04-18,7026.9,7298.0,7019.9,7246.8,42992.18
2020-04-19,7246.9,7262.3,7054.0,7118.3,37434.38
2020-04-20,7118.4,7212.0,6755.0,6830.0,51176.55
2020-04-21,6828.9,6939.9,6760.0,6843.0,37805.99
2020-04-22,6841.9,7150.0,6816.0,7127.2,40022.25
2020-04-23,7127.2,7800.0,7025.1,7485.0,68559.26
2020-04-24,7483.6,7611.4,7400.0,7500.6,47142.22
2020-04-25,7502.1,7715.9,7432.0,7537.4,40742.81
2020-04-26,7537.4,7709.0,7483.2,7692.8,37104.64
2020-04-27,7692.8,7800.0,7615.0,7780.0,43761.88
2020-04-28,7780.0,7784.0,7660.5,7742.1,34966.96
2020-04-29,7742.1,8968.8,7713.0,8775.5,96300.91
2020-04-30,8777.8,9470.0,8405.0,8623.0,110332.95
2020-05-01,8622.1,9059.0,8622.1,8829.0,48933.71
2020-05-02,8829.0,9013.1,8752.6,8973.5,34034.22
2020-05-03,8973.5,9198.0,8721.8,8897.5,50641.48
2020-05-04,8897.2,8954.9,8528.8,8867.7,57474.2
2020-05-05,8870.4,9120.0,8765.0,9018.5,59862.88
2020-05-06,9019.5,9397.7,8911.0,9142.0,70918.13
2020-05-07,9141.9,10094.0,9031.0,9991.8,95398.68
2020-05-08,9991.9,10039.1,9712.8,9800.0,60709.06
2020-05-09,9800.1,9914.6,9526.1,9544.0,53301.41
2020-05-10,9544.5,9574.0,8059.0,8722.0,101666.47
2020-05-11,8722.8,9159.2,8180.0,8560.6,85638.09
2020-05-12,8561.3,8978.0,8528.0,8814.0,48204.44
2020-05-13,8813.4,9400.0,8795.1,9305.8,47533.88
2020-05-14,9305.8,9951.0,9257.3,9790.0,77530.65
2020-05-15,9791.1,9844.3,9127.0,9319.0,65993.09
2020-05-16,9317.7,9588.0,9222.0,9384.6,39017.0
2020-05-17,9383.3,9891.9,9323.9,9678.6,42964.96
2020-05-18,9678.6,9963.0,9450.0,9731.6,46875.96
2020-05-19,9731.7,9900.0,9472.0,9777.0,48837.89
2020-05-20,9777.1,9840.0,9260.0,9514.1,44341.25
2020-05-21,9514.1,9575.9,8818.4,9068.1,63494.06
2020-05-22,9068.1,9273.0,8930.1,9171.0,38438.1
2020-05-23,9171.0,9309.3,9080.1,9178.3,29407.08
2020-05-24,9178.3,9295.0,8650.1,8716.7,49823.9
2020-05-25,8717.4,8975.0,8622.0,8895.8,39917.39
2020-05-26,8896.9,9018.0,8700.0,8842.8,44539.58
2020-05-27,8840.8,9247.3,8818.0,9202.0,45305.24
2020-05-28,9202.0,9629.9,9115.1,9574.4,57212.07
2020-05-29,9573.4,9602.5,9328.0,9426.3,43359.61
2020-05-30,9426.3,9777.0,9333.0,9700.0,46660.96
2020-05-31,9700.0,9700.0,9381.8,9450.0,36189.1
2020-06-01,9450.0,10400.0,9420.8,10223.0,62579.58
2020-06-02,10221.6,10245.0,9265.1,9519.6,80711.74
2020-06-03,9519.3,9698.1,9377.0,9667.9,33384.26
2020-06-04,9667.9,9888.0,9454.2,9788.9,45801.14
2020-06-05,9789.0,9857.3,9600.0,9625.0,38087.02
2020-06-06,9625.0,9737.9,9539.9,9669.8,25337.89
2020-06-07,9667.2,9819.4,9380.0,9745.5,47482.96
2020-06-08,9745.5,9818.0,9630.1,9783.1,27743.34
2020-06-09,9783.1,9883.0,9556.0,9773.3,37123.92
2020-06-10,9772.0,10010.0,9690.0,9878.1,35311.71
2020-06-11,9878.2,9966.9,9044.2,9277.1,72070.33
2020-06-12,9277.8,9562.4,9236.1,9465.9,36605.7
2020-06-13,9465.9,9495.0,9350.0,9474.4,20621.92
2020-06-14,9474.4,9480.8,9245.2,9343.8,25114.46
2020-06-15,9343.7,9497.0,8900.1,9424.0,71694.06
2020-06-16,9424.0,9593.4,9373.3,9523.9,39531.89
2020-06-17,9525.0,9570.0,9240.0,9462.3,35656.13
2020-06-18,9462.4,9485.9,9270.0,9386.8,25281.89
2020-06-19,9386.7,9433.0,9242.0,9308.6,37604.01
2020-06-20,9308.5,9398.0,9162.2,9356.0,28842.1
2020-06-21,9356.0,9420.0,9280.4,9295.2,19333.87
2020-06-22,9295.2,9800.0,9277.3,9683.9,44759.38
2020-06-23,9684.0,9720.0,9584.9,9627.1,30334.44
2020-06-24,9627.1,9671.5,9205.8,9297.2,57348.7
2020-06-25,9296.7,9338.9,9007.1,9249.7,54424.46
2020-06-26,9249.7,9295.0,9050.0,9161.7,47805.69
2020-06-27,9161.8,9195.0,8826.0,9011.7,36988.98
2020-06-28,9011.6,9189.0,8936.0,9121.4,29927.15
2020-06-29,9119.5,9234.9,9026.9,9189.1,32390.96
2020-06-30,9186.8,9204.3,9069.0,9139.2,23277.78
2020-07-01,9139.2,9292.0,9090.3,9229.3,34598.71
2020-07-02,9229.3,9263.5,8947.2,9086.5,46534.01
2020-07-03,9086.5,9122.8,9042.3,9064.0,17329.03
2020-07-04,9062.0,9188.0,9049.3,9134.5,15534.68
2020-07-05,9133.5,9140.0,8907.0,9070.3,23862.1
2020-07-06,9070.4,9378.0,9058.5,9343.4,48373.47
2020-07-07,9344.0,9379.0,9208.3,9256.0,25983.09
2020-07-08,9256.4,9478.0,9235.8,9433.8,40913.09
2020-07-09,9434.4,9439.4,9165.0,9236.0,40796.46
2020-07-10,9235.8,9316.2,9130.0,9289.0,27729.98
2020-07-11,9289.0,9299.0,9179.5,9233.8,17217.94
2020-07-12,9233.9,9345.0,9158.0,9297.1,27235.01
2020-07-13,9297.8,9340.0,9205.0,9243.2,24153.64
2020-07-14,9243.2,9271.9,9122.0,9252.2,23581.02
2020-07-15,9252.3,9269.0,9165.0,9199.0,21587.65
2020-07-16,9199.1,9220.4,9051.1,9130.4,30952.53
2020-07-17,9130.4,9180.0,9090.0,9155.7,17107.23
2020-07-18,9155.6,9205.0,9122.8,9167.1,17075.51
2020-07-19,9167.2,9225.0,9110.0,9200.7,19506.7
2020-07-20,9201.0,9211.0,9135.0,9160.8,14668.03
2020-07-21,9161.1,9436.7,9155.4,9386.4,43875.59
2020-07-22,9386.3,9547.0,9280.0,9515.3,27212.45
2020-07-23,9515.4,9673.0,9441.1,9602.8,38342.39
2020-07-24,9602.9,9639.9,9475.6,9536.4,28197.12
2020-07-25,9535.7,9737.0,9525.0,9699.8,30291.99
2020-07-26,9699.9,10233.1,9652.0,9932.0,54415.23
2020-07-27,9932.1,11430.0,9926.8,11036.6,143416.41
2020-07-28,11040.2,11253.8,10571.1,10911.1,94752.29
2020-07-29,10909.1,11350.0,10835.8,11102.1,58460.1
2020-07-30,11102.1,11184.0,10831.0,11109.0,41075.1
2020-07-31,11109.4,11448.4,10972.3,11338.8,55308.14
2020-08-01,11335.7,11880.0,11215.0,11803.7,67062.4
2020-08-02,11804.4,12144.1,10457.9,11069.4,86840.55
2020-08-03,11073.6,11476.6,10930.2,11219.0,38110.15
2020-08-04,11218.2,11418.5,11021.0,11188.9,38093.38
2020-08-05,11189.7,11784.9,11097.7,11749.5,53775.04
2020-08-06,11749.6,11900.0,11561.1,11761.7,40597.98
2020-08-07,11761.7,11911.0,11320.0,11591.5,46435.83
2020-08-08,11591.6,11815.3,11520.0,11765.8,24615.58
2020-08-09,11761.0,11799.9,11519.7,11676.6,21178.73
2020-08-10,11676.6,12078.0,11455.0,11888.5,51289.34
2020-08-11,11888.5,11933.7,11119.6,11379.8,62002.69
2020-08-12,11382.3,11621.1,11150.0,11565.6,40660.04
2020-08-13,11565.7,11795.0,11288.0,11779.6,43800.75
2020-08-14,11779.7,11849.8,11639.0,11759.9,30434.81
2020-08-15,11760.0,11981.0,11677.5,11854.5,33878.46
2020-08-16,11852.9,11930.7,11695.2,11910.0,27343.86
2020-08-17,11910.0,12476.6,11771.2,12280.5,56843.77
2020-08-18,12280.9,12385.0,11800.0,11945.1,61165.32
2020-08-19,11945.0,12018.8,11566.0,11762.1,49238.24
2020-08-20,11762.2,11878.0,11670.8,11854.5,25190.6
2020-08-21,11854.5,11874.2,11494.0,11534.6,34655.02
2020-08-22,11534.5,11679.8,11386.5,11662.7,22398.71
2020-08-23,11662.6,11713.0,11522.6,11643.5,18028.71
2020-08-24,11644.3,11825.4,11588.6,11753.7,24909.0
2020-08-25,11752.8,11765.7,11120.0,11316.0,51294.16
2020-08-26,11315.9,11540.0,11252.4,11460.7,29727.45
2020-08-27,11460.7,11583.0,11135.6,11330.0,48067.03
2020-08-28,11330.0,11537.8,11284.0,11524.2,24676.82
2020-08-29,11524.2,11580.1,11421.6,11467.7,15017.83
2020-08-30,11467.7,11718.0,11461.0,11711.3,19596.91
2020-08-31,11711.4,11780.0,11578.3,11650.1,24903.14
2020-09-01,11650.1,12058.0,11525.0,11924.7,48925.67
2020-09-02,11923.0,11955.5,11160.9,11385.7,63561.22
2020-09-03,11385.7,11468.0,9911.1,10138.4,100703.54
2020-09-04,10138.4,10628.0,9875.6,10447.0,68644.22
2020-09-05,10447.0,10567.5,9817.9,10163.8,59477.49
2020-09-06,10163.9,10347.0,10000.5,10256.7,26166.91
2020-09-07,10258.0,10409.8,9880.0,10369.1,36546.32
2020-09-08,10370.6,10436.7,9843.3,10126.4,50629.85
2020-09-09,10126.4,10341.9,9981.2,10217.9,23696.74
2020-09-10,10216.2,10490.0,10212.1,10336.3,33452.43
2020-09-11,10336.3,10400.0,10202.0,10386.4,22781.64
2020-09-12,10386.5,10478.0,10271.3,10438.7,15437.15
2020-09-13,10437.5,10580.0,10212.7,10330.3,24825.99
2020-09-14,10330.3,10753.0,10239.6,10669.8,39916.61
2020-09-15,10668.7,10930.0,10595.7,10781.4,36753.84
2020-09-16,10781.4,11096.9,10662.7,10949.5,42036.35
2020-09-17,10950.5,11044.1,10745.3,10937.0,29254.76
2020-09-18,10937.0,11039.3,10813.5,10929.9,20307.06
2020-09-19,10930.0,11186.0,10888.8,11077.8,18180.53
2020-09-20,11077.8,11077.8,10764.6,10920.5,24249.12
2020-09-21,10918.1,10985.0,10296.0,10413.3,53425.39
2020-09-22,10414.6,10577.0,10355.1,10525.0,21486.25
2020-09-23,10525.0,10531.5,10136.2,10239.7,31911.19
2020-09-24,10241.6,10800.0,10196.8,10731.2,38961.73
2020-09-25,10731.2,10758.9,10552.0,10684.1,26203.78
2020-09-26,10684.2,10828.8,10647.4,10726.4,17223.02
2020-09-27,10726.3,10797.6,10595.0,10770.0,17823.05
2020-09-28,10770.8,10958.0,10650.0,10695.4,36144.05
2020-09-29,10697.8,10866.7,10637.0,10840.5,23730.22
2020-09-30,10840.5,10847.6,10666.6,10775.3,19174.84
2020-10-01,10775.3,10956.9,10450.0,10618.4,41033.05
2020-10-02,10618.3,10666.0,10379.2,10568.8,29758.76
2020-10-03,10568.8,10608.0,10494.2,10542.3,10849.46
2020-10-04,10542.2,10696.2,10516.8,10665.3,13379.18
2020-10-05,10664.9,10796.0,10618.0,10786.9,16102.29
2020-10-06,10787.0,10792.9,10524.2,10602.3,23039.97
2020-10-07,10602.2,10676.0,10552.5,10664.7,10685.26
2020-10-08,10664.3,10964.0,10535.3,10921.0,30095.39
2020-10-09,10921.0,11100.0,10828.9,11050.3,19897.87
2020-10-10,11050.4,11497.3,11050.3,11295.8,33328.28
2020-10-11,11295.0,11454.1,11275.0,11370.4,18802.18
2020-10-12,11370.4,11740.0,11161.1,11530.8,41389.91
2020-10-13,11530.8,11558.0,11300.0,11417.5,28392.31
2020-10-14,11417.6,11545.0,11283.8,11419.3,29194.05
2020-10-15,11419.3,11631.6,11250.3,11499.8,27069.09
2020-10-16,11499.7,11540.0,11183.0,11318.0,31904.44
2020-10-17,11318.1,11413.0,11256.0,11358.0,12209.66
2020-10-18,11356.2,11518.7,11343.7,11497.5,12698.54
2020-10-19,11496.0,11829.9,11408.0,11745.6,29655.32
2020-10-20,11745.6,12051.0,11674.7,11910.5,38722.39
2020-10-21,11910.5,13250.0,11887.4,12791.1,75523.52
2020-10-22,12789.0,13185.6,12681.9,12966.2,42509.56
2020-10-23,12966.2,13029.4,12725.7,12912.4,26818.26
2020-10-24,12912.5,13180.0,12857.0,13107.8,20237.74
2020-10-25,13104.8,13358.5,12818.0,13019.1,28090.35
2020-10-26,13019.1,13238.0,12760.0,13037.9,38761.15
2020-10-27,13037.9,13776.4,13036.1,13623.8,45818.37
2020-10-28,13620.5,13852.9,12884.0,13253.5,66346.84
2020-10-29,13251.4,13619.7,12962.0,13436.0,49792.64
2020-10-30,13436.0,13649.0,13105.0,13539.9,50232.86
2020-10-31,13540.0,14100.0,13391.3,13758.2,51691.72
2020-11-01,13754.5,13859.2,13592.5,13754.1,25539.78
2020-11-02,13754.1,13803.1,13152.7,13522.1,41425.15
2020-11-03,13511.8,14044.0,13255.0,13991.7,40552.39
2020-11-04,13991.8,14247.1,13519.3,14091.0,54094.84
2020-11-05,14091.0,15746.7,14047.9,15582.8,83674.82
2020-11-06,15579.0,15950.0,15178.1,15571.8,61296.98
2020-11-07,15573.5,15756.0,14357.7,14814.0,49043.86
2020-11-08,14815.4,15660.0,14710.0,15465.1,29504.96
2020-11-09,15464.7,15845.3,14824.0,15319.1,48086.51
2020-11-10,15319.1,15468.8,15064.7,15275.5,22347.02
2020-11-11,15275.6,15959.0,15256.9,15661.6,26452.55
2020-11-12,15661.6,16317.9,15410.0,16268.4,50493.13
2020-11-13,16265.0,16458.9,15920.0,16281.5,32171.5
2020-11-14,16281.6,16288.6,15666.0,16032.5,24530.66
2020-11-15,16030.6,16129.9,15748.0,15921.0,18988.4
2020-11-16,15923.1,16860.0,15839.5,16679.4,32810.5
2020-11-17,16679.4,17862.7,16550.0,17634.2,59045.18
2020-11-18,17634.1,18426.8,17158.7,17741.8,87861.55
2020-11-19,17741.8,18184.1,17288.0,17790.2,42824.06
2020-11-20,17781.9,18814.5,17727.2,18636.2,45757.49
2020-11-21,18639.2,18959.9,18287.0,18677.9,43114.38
2020-11-22,18677.9,18725.0,17625.8,18416.1,43428.72
2020-11-23,18416.0,18786.2,18011.1,18369.4,44664.96
2020-11-24,18369.4,19422.7,18026.0,19152.5,50155.01
2020-11-25,19155.2,19531.9,18488.0,18710.0,49204.19
2020-11-26,18710.0,18898.3,16161.0,17142.2,102141.95
2020-11-27,17144.0,17456.7,16431.0,17141.4,44925.84
2020-11-28,17145.9,17870.1,16868.6,17717.7,25285.69
2020-11-29,17714.4,18353.8,17515.0,18182.1,26286.92
2020-11-30,18178.3,19947.4,18178.3,19700.9,63228.27
2020-12-01,19703.1,19940.0,18080.0,18762.9,69354.0
2020-12-02,18755.3,19353.8,18325.0,19208.6,37951.72
2020-12-03,19205.9,19632.9,18868.4,19420.8,26387.57
2020-12-04,19420.8,19520.0,18566.0,18657.6,32793.89
2020-12-05,18652.4,19183.7,18505.6,19148.4,15860.4
2020-12-06,19152.3,19430.0,18861.0,19369.7,17483.42
2020-12-07,19370.4,19432.3,18902.0,19170.7,17142.96
2020-12-08,19170.7,19309.4,18173.8,18332.3,29189.51
2020-12-09,18332.2,18634.5,17652.9,18535.2,43367.51
2020-12-10,18534.5,18539.3,17910.0,18253.9,28697.15
2020-12-11,18258.1,18296.3,17572.2,18035.9,36750.52
2020-12-12,18035.9,18968.8,18025.0,18803.2,20739.59
2020-12-13,18801.7,19428.8,18713.4,19174.3,27389.15
2020-12-14,19174.2,19361.6,19003.0,19274.7,19278.27
2020-12-15,19274.8,19589.2,19040.2,19421.8,28640.14
2020-12-16,19421.8,21585.9,19275.9,21339.2,62389.91
2020-12-17,21339.3,23880.0,21236.1,22800.3,104441.45
2020-12-18,22796.0,23282.9,22359.0,23104.1,33251.3
2020-12-19,23105.8,24235.3,22750.0,23830.5,38499.29
2020-12-20,23823.5,24323.4,23088.0,23467.2,28864.31
2020-12-21,23463.7,24127.3,21880.0,22721.0,60387.64
2020-12-22,22728.9,23829.9,22380.3,23806.1,38361.31
2020-12-23,23806.2,24180.0,22600.0,23233.4,51315.42
2020-12-24,23234.1,23795.0,22707.0,23732.8,31460.36
2020-12-25,23725.9,24787.2,23448.1,24693.5,29571.19
2020-12-26,24699.6,26882.5,24487.8,26492.3,36891.72
2020-12-27,26499.9,28423.4,25831.7,26297.5,68946.23
2020-12-28,26297.4,27518.1,26112.9,27073.9,27998.32
2020-12-29,27068.5,27440.6,25900.6,27405.9,26007.35
2020-12-30,27403.6,29027.7,27379.8,28884.0,40322.61
2020-12-31,28884.7,29340.0,27875.1,28918.5,40216.88
2021-01-01,28914.2,29637.8,28620.0,29333.6,25202.42
2021-01-02,29329.9,33367.9,28953.1,32166.9,58810.82
2021-01-03,32165.9,34844.5,31956.2,33022.4,60645.44
2021-01-04,33022.5,33635.0,27850.0,32003.3,80203.65
2021-01-05,32003.7,34466.0,29891.6,33980.6,53363.47
2021-01-06,33991.8,36998.0,33306.1,36768.8,57327.36
2021-01-07,36770.6,40600.0,36308.0,39485.5,58159.52
2021-01-08,39492.3,42077.6,36555.0,40547.3,69103.42
2021-01-09,40553.4,41434.3,38753.0,40163.6,33634.23
2021-01-10,40163.6,41399.6,37168.0,38175.9,34735.11
2021-01-11,38164.6,38292.2,30431.4,35360.2,138500.15
2021-01-12,35370.9,36666.0,32545.0,34042.4,64629.99
2021-01-13,34043.5,37823.8,32378.4,37366.1,53201.8
2021-01-14,37372.6,40168.8,36792.0,39168.0,37669.63
2021-01-15,39166.7,39789.1,34398.8,36748.8,52761.26
2021-01-16,36741.5,37976.7,35348.7,35989.0,32457.86
2021-01-17,35994.3,36889.0,33830.7,35858.9,33203.14
2021-01-18,35850.8,37527.7,34771.4,36640.0,29004.68
2021-01-19,36639.8,37897.7,35840.0,35877.5,31600.19
2021-01-20,35871.6,36417.6,33311.0,35498.1,40110.06
2021-01-21,35485.5,35621.1,30057.2,30866.7,74561.09
2021-01-22,30864.2,33819.0,28860.0,32960.7,64801.96
2021-01-23,32945.0,33488.0,31379.0,32088.2,34734.86
2021-01-24,32078.1,33088.0,30900.0,32245.6,24329.88
2021-01-25,32253.3,34852.1,31913.7,32267.9,40225.95
2021-01-26,32264.1,32920.8,30821.5,32475.1,45364.14
2021-01-27,32474.0,32549.9,29258.4,30374.2,55033.12
2021-01-28,30382.1,33750.0,29837.6,33380.9,38400.93
2021-01-29,33380.9,38600.0,31968.4,34223.2,105813.39
2021-01-30,34233.0,34971.5,32857.0,34279.2,35243.28
2021-01-31,34272.5,34346.3,32180.1,33115.0,25613.41
2021-02-01,33107.3,34694.2,32321.1,33530.2,29309.21
2021-02-02,33526.2,35987.9,33450.0,35468.4,26583.39
2021-02-03,35457.5,37663.0,35373.0,37623.2,25356.38
2021-02-04,37619.7,38816.0,36188.9,36985.0,34404.47
2021-02-05,36982.7,38376.3,36588.0,38310.2,21936.28
2021-02-06,38310.2,40993.6,38248.1,39270.0,31967.07
2021-02-07,39269.9,39711.5,37400.0,38798.5,36435.94
2021-02-08,38801.7,46983.8,38039.5,46350.0,61609.97
2021-02-09,46361.2,48236.1,45004.0,46442.0,45550.06
2021-02-10,46437.1,47435.3,43720.1,44788.8,35584.66
2021-02-11,44785.0,48784.4,44000.0,47948.7,37256.7
2021-02-12,47948.7,49175.2,46138.9,47342.2,29498.71
2021-02-13,47340.8,48246.3,46230.0,47205.3,19363.64
2021-02-14,47205.1,49798.8,47069.9,48628.8,19761.79
2021-02-15,48620.7,49056.1,45687.0,47971.8,24767.54
2021-02-16,47967.0,50839.9,47060.6,49151.1,35263.36
2021-02-17,49150.9,52650.0,49009.0,52138.4,26076.24
2021-02-18,52138.4,52583.7,50900.0,51583.5,16460.48
2021-02-19,51562.8,56777.2,50778.7,55911.9,23868.06
2021-02-20,55921.0,57662.5,53905.5,55818.8,27382.14
2021-02-21,55821.7,58360.0,55510.1,57409.9,19048.0
2021-02-22,57409.9,57539.1,47393.0,54114.8,58810.47
2021-02-23,54095.4,54209.3,44888.0,48899.0,110416.27
2021-02-24,48893.9,51459.1,46955.4,49677.5,38015.03
2021-02-25,49661.3,52089.9,46683.9,47120.0,37725.89
2021-02-26,47095.1,48432.1,44123.2,46321.5,47881.74
2021-02-27,46316.0,48412.8,44955.0,46123.2,27231.9
2021-02-28,46101.4,46662.3,42978.0,45123.9,37180.9
2021-03-01,45113.3,49800.0,44951.7,49600.0,28405.87
2021-03-02,49604.5,50226.2,47050.0,48463.8,23289.63
2021-03-03,48456.6,52673.8,48128.0,50336.1,29907.75
2021-03-04,50350.5,51786.0,47500.0,48389.8,37069.37
2021-03-05,48381.1,49449.9,46294.5,48762.7,34177.99
2021-03-06,48754.8,49230.0,47095.2,48867.9,19740.2
2021-03-07,48877.4,51477.6,48877.4,50979.9,26339.15
2021-03-08,50975.9,52451.4,49270.9,52394.3,33379.97
2021-03-09,52399.9,54900.0,51843.4,54889.0,32135.45
2021-03-10,54889.0,57493.3,53081.0,55908.9,43080.25
2021-03-11,55903.7,58200.0,54314.0,57781.0,41062.29
